Id,StoreCode,BranchCode,Title,Address,CategoryId,CategoryName,CategoryIcon,EmirateId,Description,PhoneNumber,FaxNumber,Facilities/0/Id,Facilities/0/Value,Facilities/0/Text,Facilities/0/LanguageText,Facilities/0/Data,Facilities/0/Notes,Facilities/0/Description,Facilities/0/Selected,Facilities/1/Id,Facilities/1/Value,Facilities/1/Text,Facilities/1/LanguageText,Facilities/1/Data,Facilities/1/Notes,Facilities/1/Description,Facilities/1/Selected,FacilityIds/0,FacilityIds/1,TimingsIds,OpeningHoursList/0/OpeningHours/0/OpenTime,OpeningHoursList/0/OpeningHours/0/CloseTime,OpeningHoursList/0/IsToday,OpeningHoursList/0/IsOpen,OpeningHoursList/0/IsOpen247,OpeningHoursList/0/DayOfWeek,OpeningHoursList/1/OpeningHours/0/OpenTime,OpeningHoursList/1/OpeningHours/0/CloseTime,OpeningHoursList/1/IsToday,OpeningHoursList/1/IsOpen,OpeningHoursList/1/IsOpen247,OpeningHoursList/1/DayOfWeek,OpeningHoursList/2/OpeningHours/0/OpenTime,OpeningHoursList/2/OpeningHours/0/CloseTime,OpeningHoursList/2/IsToday,OpeningHoursList/2/IsOpen,OpeningHoursList/2/IsOpen247,OpeningHoursList/2/DayOfWeek,OpeningHoursList/3/OpeningHours/0/OpenTime,OpeningHoursList/3/OpeningHours/0/CloseTime,OpeningHoursList/3/IsToday,OpeningHoursList/3/IsOpen,OpeningHoursList/3/IsOpen247,OpeningHoursList/3/DayOfWeek,OpeningHoursList/4/OpeningHours/0/OpenTime,OpeningHoursList/4/OpeningHours/0/CloseTime,OpeningHoursList/4/IsToday,OpeningHoursList/4/IsOpen,OpeningHoursList/4/IsOpen247,OpeningHoursList/4/DayOfWeek,OpeningHoursList/5/OpeningHours/0/OpenTime,OpeningHoursList/5/OpeningHours/0/CloseTime,OpeningHoursList/5/IsToday,OpeningHoursList/5/IsOpen,OpeningHoursList/5/IsOpen247,OpeningHoursList/5/DayOfWeek,OpeningHoursList/6/OpeningHours/0/OpenTime,OpeningHoursList/6/OpeningHours/0/CloseTime,OpeningHoursList/6/IsToday,OpeningHoursList/6/IsOpen,OpeningHoursList/6/IsOpen247,OpeningHoursList/6/DayOfWeek,SundayHours,MondayHours,TuesdayHours,WednesdayHours,ThursdayHours,FridayHours,SaturdayHours,Latitude,Longitude,MapIcon,Status,Keywords/0,Distance,IsOpen247,IsOpen,ClosingTime,Facilities/2/Id,Facilities/2/Value,Facilities/2/Text,Facilities/2/LanguageText,Facilities/2/Data,Facilities/2/Notes,Facilities/2/Description,Facilities/2/Selected,FacilityIds/2,Facilities/3/Id,Facilities/3/Value,Facilities/3/Text,Facilities/3/LanguageText,Facilities/3/Data,Facilities/3/Notes,Facilities/3/Description,Facilities/3/Selected,FacilityIds/3,Facilities/4/Id,Facilities/4/Value,Facilities/4/Text,Facilities/4/LanguageText,Facilities/4/Data,Facilities/4/Notes,Facilities/4/Description,Facilities/4/Selected,FacilityIds/4
e6d6aa55-491c-49f2-ba46-91e36bb21b13,E4011231,,Aswaaq Mall Al Barsha South,"Al Barsha South - 100 Street, Dubai",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.089968,55.227881,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b24f5090-8792-48c1-854a-ddf2a383d534,E4011613,,ADNOC Al Qusais 519,"Al Qusais -Shaikh Mohammed bin Zayed Road, Dubai, United Arab Emirates",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,00000000-0000-0000-0000-000000000000,,Full Day,,,,,false,27e360a7-2e40-48d2-b9b5-37330a17b35f,3cfbb433-89ed-4d6e-a403-9c91ec18a1a5,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.270014,55.416536,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8047bf17-6f69-46a8-af1b-d308df8d291f,E4011838,,"Al Kabayel, Al Jerf","Sheikh Mohammed bin Rashid Al Maktoum Street, Al Jerf Industrial 1, Ajman",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,80557be2-d4bd-4466-a225-13df19faf1b4,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Deposit,,,,,false,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,f549ee87-1b76-454f-98a1-eef0b3c16df8,27e360a7-2e40-48d2-b9b5-37330a17b35f,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.424357,55.528024,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd27e0b3-4f0e-4e26-a602-b811a04422c1,E4010568,,Azhar Al Madina,"Third Industrial Street, Sharjah",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,a4fd98c9-51d7-43eb-a4e3-ad2eea09e69d,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Bill Payment,,,,,false,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,e07ac9ed-562c-4829-bb1a-97da6c873ea9,27e360a7-2e40-48d2-b9b5-37330a17b35f,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.304722,55.417452,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,00000000-0000-0000-0000-000000000000,,Full Day,,,,,false,3cfbb433-89ed-4d6e-a403-9c91ec18a1a5,,,,,,,,,,,,,,,,,,
150ceef8-cfa7-4b21-9ce2-d835b279f056,E4010429,,Atlantis Hotel,"Palm Jumeirah, Atlantis Hotel, Dubai",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Bill Payment,,,,,false,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,e07ac9ed-562c-4829-bb1a-97da6c873ea9,27e360a7-2e40-48d2-b9b5-37330a17b35f,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.131845,55.11748,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,00000000-0000-0000-0000-000000000000,,Full Day,,,,,false,3cfbb433-89ed-4d6e-a403-9c91ec18a1a5,,,,,,,,,,,,,,,,,,
f28d5fcf-7907-461d-9528-4354b7bbba82,E4011605,,Aswaaq JVC,"Jumeirah Village Circle, Dubai, United Arab Emirates",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Deposit,,,,,false,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,f549ee87-1b76-454f-98a1-eef0b3c16df8,27e360a7-2e40-48d2-b9b5-37330a17b35f,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.0524229,55.2009537,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,00000000-0000-0000-0000-000000000000,,Full Day,,,,,false,3cfbb433-89ed-4d6e-a403-9c91ec18a1a5,,,,,,,,,,,,,,,,,,
0a084fb5-866f-4a8b-8435-1916ae24c348,JMR,4104,Jumeirah Beach Road Branch,Jumeira 1 - Jumeira Beach Road -before Mercato Mall,e7bc5161-d4ae-4d9d-a239-129da42936f7,Branches,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,"Priority Banking Center Timings: Mon-Sat: 8:00am to 4:00pm, Friday-break timing: 12:30pm to 2:00pm.
Priority Banking Contact Number: 800-100 (in the UAE) / +971 4316 0333 (outside the UAE)",600540000,42221839,00000000-0000-0000-0000-000000000000,,Disability Friendly,,,,,false,00000000-0000-0000-0000-000000000000,,Priority Banking Center,,,,,false,00f0b38d-12da-481d-bf29-b75ba92a0570,458ff021-4956-4603-bc99-f8197633604d,,,,false,false,false,Sunday,08:00 AM,03:00 PM,false,true,false,Monday,08:00 AM,03:00 PM,false,true,false,Tuesday,08:00 AM,03:00 PM,false,true,false,Wednesday,08:00 AM,03:00 PM,false,true,false,Thursday,08:00 AM,12:00 PM,true,true,false,Friday,08:00 AM,03:00 PM,false,true,false,Saturday,,8:00-15:00,8:00-15:00,8:00-15:00,8:00-15:00,8:00-12:00,8:00-15:00,25.219727,55.253575,/-/media/enbd/images/branchatm/map-pin-selected.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,false,true,12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fa28773-03de-4610-9223-55f1bfce19a7,E4012109,,Al Mushrif COOP,"Al Khaleej Al Arabi Street, Abu Dhabi",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,d2abdab6-9f59-4710-a564-8a2acf431ddc,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,24.426214,54.407306,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e68fefd-fa17-4a0b-aea0-c1dbc4b9482d,E4012134,,City Walk,"Al Wasl, Al Safa Street, Dubai ",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.208035,55.262115,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdd01e0e-42ba-4bf1-a5e6-e6863dd9bc81,E4012172,,"Al Qana, Abu Dhabi","Rabdan, Al Khor Street, Abu Dhabi",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,d2abdab6-9f59-4710-a564-8a2acf431ddc,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,24.403017,54.497262,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbde9041-ca2c-4fa7-983d-4d51acc8a860,E4012199,4107,Grand Mart Masoudi,"Al Masoudi, Tahnoun Bin Mohammed Al Nahyan Street, Al Ain",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,244b17a6-c75f-41fc-ae3b-300178e100b0,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,00000000-0000-0000-0000-000000000000,,Cash Deposit,,,,,false,27e360a7-2e40-48d2-b9b5-37330a17b35f,f549ee87-1b76-454f-98a1-eef0b3c16df8,,08:00 AM,12:00 AM,false,true,false,Sunday,08:00 AM,12:00 AM,false,true,false,Monday,08:00 AM,12:00 AM,false,true,false,Tuesday,08:00 AM,12:00 AM,false,true,false,Wednesday,08:00 AM,12:00 AM,false,true,false,Thursday,08:00 AM,12:00 AM,true,true,false,Friday,08:00 AM,12:00 AM,false,true,false,Saturday,08:00-24:00,08:00-24:00,08:00-24:00,08:00-24:00,08:00-24:00,08:00-24:00,08:00-24:00,24.2803924,55.73129176,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,false,true,12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b568d5b-1b35-4431-8ca4-f3edbe7450fa,DAT,1417,Dubai Airport T3 Branch,"Dubai Airport Terminal 3 Departure, Airport Road, Dubai",e7bc5161-d4ae-4d9d-a239-129da42936f7,Branches,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,"For Cash Services 24 hours a Day, 7 Days a week, all other services are available from Monday to Saturday* – 8 am to 2 pm and on Fridays – 8 am to 12.00 pm. ",600540000,42221839,00000000-0000-0000-0000-000000000000,,Full Day,,,,,false,,,,,,,,,3cfbb433-89ed-4d6e-a403-9c91ec18a1a5,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.24543,55.3605,/-/media/enbd/images/branchatm/map-pin-selected.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f47e01a-5147-463b-af72-ad1947bf61fb,E4012026,,Dragon Mart ATM,"International City, Al Awir Road, Dubai",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.174125,55.416221,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6912e1d8-2c37-4294-8626-d4f35b479d85,EMT,,Emirates Towers Branch,"Upper Level, The Boulevard, Emirates Towers , Sheikh Zayed Road, Dubai",2080824a-f6aa-4449-bb25-e850ce0b06c7,ITMs,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,"On Friday, the services will not be available between 12:30 PM to 2:00 PM due to prayer break.",600540000,42221839,00000000-0000-0000-0000-000000000000,,Interactive Teller Machine,,,,,false,,,,,,,,,7c02e49e-5c3b-4b39-8a46-25be4a899e66,,,01:30 PM,07:30 PM,false,false,false,Sunday,08:00 AM,09:00 PM,false,true,false,Monday,08:00 AM,09:00 PM,false,true,false,Tuesday,08:00 AM,09:00 PM,false,true,false,Wednesday,08:00 AM,09:00 PM,false,true,false,Thursday,08:00 AM,09:00 PM,true,true,false,Friday,08:00 AM,09:00 PM,false,true,false,Saturday,13:30-19:30,8:00-21:00,8:00-21:00,8:00-21:00,8:00-21:00,8:00-21:00,8:00-21:00,25.2172,55.2831,/-/media/enbd/images/branchatm/map-pin.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,false,true,09:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c0e5c94-b88b-49e5-ac2b-f47fade6fdf0,E4012108,,The Village Mall,"Musaffah, Street 12, Abu Dhabi",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,d2abdab6-9f59-4710-a564-8a2acf431ddc,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,09:00 AM,11:00 PM,false,true,false,Sunday,09:00 AM,11:00 PM,false,true,false,Monday,09:00 AM,11:00 PM,false,true,false,Tuesday,09:00 AM,11:00 PM,false,true,false,Wednesday,09:00 AM,11:00 PM,false,true,false,Thursday,09:00 AM,11:00 PM,true,true,false,Friday,09:00 AM,11:00 PM,false,true,false,Saturday,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,24.3608,54.52282,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,false,false,11:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1b19d47-f643-4486-b51a-63fa18b74267,E4011928,,The Galleria Hayat Regency,"Deira - Al Khaleej Road, Dubai",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Deposit,,,,,false,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,f549ee87-1b76-454f-98a1-eef0b3c16df8,27e360a7-2e40-48d2-b9b5-37330a17b35f,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.366087,55.402416,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af3c5791-dae5-4de0-9fb2-3f05d9fd59bf,E4011875,,Emarat Al Arabi,"Al Mizhar, Al Khawaneej Street, Dubai",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.23368567,55.43734734,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d97e2fe-cdb9-4e64-af75-3c5d5fe860e5,ADM,1501,Abu Dhabi Main Branch,"Ground Floor, Al Neem Building, Shaikh Khalifa street, Abu Dhabi",e7bc5161-d4ae-4d9d-a239-129da42936f7,Branches,/-/media/enbd/images/branchatm/atms-icon.svg,d2abdab6-9f59-4710-a564-8a2acf431ddc,"Priority Banking Center Timings: Mon-Thurs: 8:00am to 3:00pm, Fri: 8:00am to 12:00pm.
Priority Banking Contact Number: 800-100 (in the UAE) / +971 4316 0333 (outside the UAE).

Business Banking Center Timings: Monday - Friday: 8:00am to 4:00pm, Friday Prayer Break: 12:30pm to 2:00pm, Saturday: Closed.
Business Banking Contact Number: 600 54 0009 (in the UAE) / +971 600 54 0009 (outside the UAE).

",600540000,42221839,00000000-0000-0000-0000-000000000000,,Business Banking Center,,,,,false,00000000-0000-0000-0000-000000000000,,Disability Friendly,,,,,false,9a1528f3-8fbb-4126-9e25-54ef8adf0e8b,00f0b38d-12da-481d-bf29-b75ba92a0570,,,,false,false,false,Sunday,08:00 AM,03:00 PM,false,true,false,Monday,08:00 AM,03:00 PM,false,true,false,Tuesday,08:00 AM,03:00 PM,false,true,false,Wednesday,08:00 AM,03:00 PM,false,true,false,Thursday,08:00 AM,03:00 PM,true,true,false,Friday,,,false,false,false,Saturday,,8:00-15:00,8:00-15:00,8:00-15:00,8:00-15:00,8:00-15:00,,24.489931,54.358717,/-/media/enbd/images/branchatm/map-pin-selected.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,false,true,03:00 PM,00000000-0000-0000-0000-000000000000,,Priority Banking Center,,,,,false,458ff021-4956-4603-bc99-f8197633604d,,,,,,,,,,,,,,,,,,
b86c56d0-b6a4-40ef-b031-21f0037ba7d6,E4012209,4107,ADNOC Al Mushrif 971,"Al Mushrif, Al Khaleej Al Arabi Street, Abu Dhabi",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,d2abdab6-9f59-4710-a564-8a2acf431ddc,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,,,,,,,,,27e360a7-2e40-48d2-b9b5-37330a17b35f,,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,24.4298506,54.39389519,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049de613-2ed5-4981-a275-d74bbd29507b,E4011842,,Bin Shabib Mall,"Baghdad Street, Al Qusais Industrial Area 1, Dubai",4386c765-d296-4c79-bb42-26c6c0b70180,ATMs,/-/media/enbd/images/branchatm/atms-icon.svg,427cfb3c-d003-46a4-b02b-b4041e2024a4,,600540000,42221839,00000000-0000-0000-0000-000000000000,,Cash Deposit,,,,,false,00000000-0000-0000-0000-000000000000,,Cash Withdrawal,,,,,false,f549ee87-1b76-454f-98a1-eef0b3c16df8,27e360a7-2e40-48d2-b9b5-37330a17b35f,,00:00,00:00,false,false,true,Sunday,00:00,00:00,false,false,true,Monday,00:00,00:00,false,false,true,Tuesday,00:00,00:00,false,false,true,Wednesday,00:00,00:00,false,false,true,Thursday,00:00,00:00,true,false,true,Friday,00:00,00:00,false,false,true,Saturday,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,25.280827,55.380259,/-/media/enbd/images/branchatm/map-pin-atm-branches.svg,cef5f0c3-7b94-4a22-bbc4-61d04d8e1ef2,,0,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
